prefecture_code,prefecture_name,city_code,city_name,city_type,city_name_level,city_name_with_space,city_name_kana,city_name_kana_large,city_name_roman
01,北海道,01101,札幌市中央区,区,2,札幌市 中央区,サッポロシチュウオウク,サツポロシチユウオウク,Sapporo Shi Chuo Ku
01,北海道,01102,札幌市北区,区,2,札幌市 北区,サッポロシキタク,サツポロシキタク,Sapporo Shi Kita Ku
01,北海道,01103,札幌市東区,区,2,札幌市 東区,サッポロシヒガシク,サツポロシヒガシク,Sapporo Shi Higashi Ku
01,北海道,01104,札幌市白石区,区,2,札幌市 白石区,サッポロシシロイシク,サツポロシシロイシク,Sapporo Shi Shiroishi Ku
01,北海道,01105,札幌市豊平区,区,2,札幌市 豊平区,サッポロシトヨヒラク,サツポロシトヨヒラク,Sapporo Shi Toyohira Ku
01,北海道,01106,札幌市南区,区,2,札幌市 南区,サッポロシミナミク,サツポロシミナミク,Sapporo Shi Minami Ku
01,北海道,01107,札幌市西区,区,2,札幌市 西区,サッポロシニシク,サツポロシニシク,Sapporo Shi Nishi Ku
01,北海道,01108,札幌市厚別区,区,2,札幌市 厚別区,サッポロシアツベツク,サツポロシアツベツク,Sapporo Shi Atsubetsu Ku
01,北海道,01109,札幌市手稲区,区,2,札幌市 手稲区,サッポロシテイネク,サツポロシテイネク,Sapporo Shi Teine Ku
01,北海道,01110,札幌市清田区,区,2,札幌市 清田区,サッポロシキヨタク,サツポロシキヨタク,Sapporo Shi Kiyota Ku
01,北海道,01202,函館市,市,1,函館市,ハコダテシ,ハコダテシ,Hakodate Shi
01,北海道,01203,小樽市,市,1,小樽市,オタルシ,オタルシ,Otaru Shi
01,北海道,01204,旭川市,市,1,旭川市,アサヒカワシ,アサヒカワシ,Asahikawa Shi
01,北海道,01205,室蘭市,市,1,室蘭市,ムロランシ,ムロランシ,Muroran Shi
01,北海道,01206,釧路市,市,1,釧路市,クシロシ,クシロシ,Kushiro Shi
01,北海道,01207,帯広市,市,1,帯広市,オビヒロシ,オビヒロシ,Obihiro Shi
01,北海道,01208,北見市,市,1,北見市,キタミシ,キタミシ,Kitami Shi
01,北海道,01209,夕張市,市,1,夕張市,ユウバリシ,ユウバリシ,Yubari Shi
01,北海道,01210,岩見沢市,市,1,岩見沢市,イワミザワシ,イワミザワシ,Iwamizawa Shi
01,北海道,01211,網走市,市,1,網走市,アバシリシ,アバシリシ,Abashiri Shi
01,北海道,01212,留萌市,市,1,留萌市,ルモイシ,ルモイシ,Rumoi Shi
01,北海道,01213,苫小牧市,市,1,苫小牧市,トマコマイシ,トマコマイシ,Tomakomai Shi
01,北海道,01214,稚内市,市,1,稚内市,ワッカナイシ,ワツカナイシ,Wakkanai Shi
01,北海道,01215,美唄市,市,1,美唄市,ビバイシ,ビバイシ,Bibai Shi
01,北海道,01216,芦別市,市,1,芦別市,アシベツシ,アシベツシ,Ashibetsu Shi
01,北海道,01217,江別市,市,1,江別市,エベツシ,エベツシ,Ebetsu Shi
01,北海道,01218,赤平市,市,1,赤平市,アカビラシ,アカビラシ,Akabira Shi
01,北海道,01219,紋別市,市,1,紋別市,モンベツシ,モンベツシ,Mombetsu Shi
01,北海道,01220,士別市,市,1,士別市,シベツシ,シベツシ,Shibetsu Shi
01,北海道,01221,名寄市,市,1,名寄市,ナヨロシ,ナヨロシ,Nayoro Shi
01,北海道,01222,三笠市,市,1,三笠市,ミカサシ,ミカサシ,Mikasa Shi
01,北海道,01223,根室市,市,1,根室市,ネムロシ,ネムロシ,Nemuro Shi
01,北海道,01224,千歳市,市,1,千歳市,チトセシ,チトセシ,Chitose Shi
01,北海道,01225,滝川市,市,1,滝川市,タキカワシ,タキカワシ,Takikawa Shi
01,北海道,01226,砂川市,市,1,砂川市,スナガワシ,スナガワシ,Sunagawa Shi
01,北海道,01227,歌志内市,市,1,歌志内市,ウタシナイシ,ウタシナイシ,Utashinai Shi
01,北海道,01228,深川市,市,1,深川市,フカガワシ,フカガワシ,Fukagawa Shi
01,北海道,01229,富良野市,市,1,富良野市,フラノシ,フラノシ,Furano Shi
01,北海道,01230,登別市,市,1,登別市,ノボリベツシ,ノボリベツシ,Noboribetsu Shi
01,北海道,01231,恵庭市,市,1,恵庭市,エニワシ,エニワシ,Eniwa Shi
01,北海道,01233,伊達市,市,1,伊達市,ダテシ,ダテシ,Date Shi
01,北海道,01234,北広島市,市,1,北広島市,キタヒロシマシ,キタヒロシマシ,Kitahiroshima Shi
01,北海道,01235,石狩市,市,1,石狩市,イシカリシ,イシカリシ,Ishikari Shi
01,北海道,01236,北斗市,市,1,北斗市,ホクトシ,ホクトシ,Hokuto Shi
01,北海道,01303,石狩郡当別町,町,2,石狩郡 当別町,イシカリグントウベツチョウ,イシカリグントウベツチヨウ,Ishikari Gun Tobetsu Cho
01,北海道,01304,石狩郡新篠津村,村,2,石狩郡 新篠津村,イシカリグンシンシノツムラ,イシカリグンシンシノツムラ,Ishikari Gun Shinshinotsu Mura
01,北海道,01331,松前郡松前町,町,2,松前郡 松前町,マツマエグンマツマエチョウ,マツマエグンマツマエチヨウ,Matsumae Gun Matsumae Cho
01,北海道,01332,松前郡福島町,町,2,松前郡 福島町,マツマエグンフクシマチョウ,マツマエグンフクシマチヨウ,Matsumae Gun Fukushima Cho
01,北海道,01333,上磯郡知内町,町,2,上磯郡 知内町,カミイソグンシリウチチョウ,カミイソグンシリウチチヨウ,Kamiiso Gun Shiriuchi Cho
01,北海道,01334,上磯郡木古内町,町,2,上磯郡 木古内町,カミイソグンキコナイチョウ,カミイソグンキコナイチヨウ,Kamiiso Gun Kikonai Cho
01,北海道,01337,亀田郡七飯町,町,2,亀田郡 七飯町,カメダグンナナエチョウ,カメダグンナナエチヨウ,Kameda Gun Nanae Cho
01,北海道,01343,茅部郡鹿部町,町,2,茅部郡 鹿部町,カヤベグンシカベチョウ,カヤベグンシカベチヨウ,Kayabe Gun Shikabe Cho
01,北海道,01345,茅部郡森町,町,2,茅部郡 森町,カヤベグンモリマチ,カヤベグンモリマチ,Kayabe Gun Mori Machi
01,北海道,01346,二海郡八雲町,町,2,二海郡 八雲町,フタミグンヤクモチョウ,フタミグンヤクモチヨウ,Futami Gun Yakumo Cho
01,北海道,01347,山越郡長万部町,町,2,山越郡 長万部町,ヤマコシグンオシャマンベチョウ,ヤマコシグンオシヤマンベチヨウ,Yamakoshi Gun Oshamambe Cho
01,北海道,01361,檜山郡江差町,町,2,檜山郡 江差町,ヒヤマグンエサシチョウ,ヒヤマグンエサシチヨウ,Hiyama Gun Esashi Cho
01,北海道,01362,檜山郡上ノ国町,町,2,檜山郡 上ノ国町,ヒヤマグンカミノクニチョウ,ヒヤマグンカミノクニチヨウ,Hiyama Gun Kaminokuni Cho
01,北海道,01363,檜山郡厚沢部町,町,2,檜山郡 厚沢部町,ヒヤマグンアッサブチョウ,ヒヤマグンアツサブチヨウ,Hiyama Gun Assabu Cho
01,北海道,01364,爾志郡乙部町,町,2,爾志郡 乙部町,ニシグンオトベチョウ,ニシグンオトベチヨウ,Nishi Gun Otobe Cho
01,北海道,01367,奥尻郡奥尻町,町,2,奥尻郡 奥尻町,オクシリグンオクシリチョウ,オクシリグンオクシリチヨウ,Okushiri Gun Okushiri Cho
01,北海道,01370,瀬棚郡今金町,町,2,瀬棚郡 今金町,セタナグンイマカネチョウ,セタナグンイマカネチヨウ,Setana Gun Imakane Cho
01,北海道,01371,久遠郡せたな町,町,2,久遠郡 せたな町,クドウグンセタナチョウ,クドウグンセタナチヨウ,Kudo Gun Setana Cho
01,北海道,01391,島牧郡島牧村,村,2,島牧郡 島牧村,シママキグンシママキムラ,シママキグンシママキムラ,Shimamaki Gun Shimamaki Mura
01,北海道,01392,寿都郡寿都町,町,2,寿都郡 寿都町,スッツグンスッツチョウ,スツツグンスツツチヨウ,Suttsu Gun Suttsu Cho
01,北海道,01393,寿都郡黒松内町,町,2,寿都郡 黒松内町,スッツグンクロマツナイチョウ,スツツグンクロマツナイチヨウ,Suttsu Gun Kuromatsunai Cho
01,北海道,01394,磯谷郡蘭越町,町,2,磯谷郡 蘭越町,イソヤグンランコシチョウ,イソヤグンランコシチヨウ,Isoya Gun Rankoshi Cho
01,北海道,01395,虻田郡ニセコ町,町,2,虻田郡 ニセコ町,アブタグンニセコチョウ,アブタグンニセコチヨウ,Abuta Gun Niseko Cho
01,北海道,01396,虻田郡真狩村,村,2,虻田郡 真狩村,アブタグンマッカリムラ,アブタグンマツカリムラ,Abuta Gun Makkari Mura
01,北海道,01397,虻田郡留寿都村,村,2,虻田郡 留寿都村,アブタグンルスツムラ,アブタグンルスツムラ,Abuta Gun Rusutsu Mura
01,北海道,01398,虻田郡喜茂別町,町,2,虻田郡 喜茂別町,アブタグンキモベツチョウ,アブタグンキモベツチヨウ,Abuta Gun Kimobetsu Cho
01,北海道,01399,虻田郡京極町,町,2,虻田郡 京極町,アブタグンキョウゴクチョウ,アブタグンキヨウゴクチヨウ,Abuta Gun Kyogoku Cho
01,北海道,01400,虻田郡倶知安町,町,2,虻田郡 倶知安町,アブタグンクッチャンチョウ,アブタグンクツチヤンチヨウ,Abuta Gun Kutchan Cho
01,北海道,01401,岩内郡共和町,町,2,岩内郡 共和町,イワナイグンキョウワチョウ,イワナイグンキヨウワチヨウ,Iwanai Gun Kyowa Cho
01,北海道,01402,岩内郡岩内町,町,2,岩内郡 岩内町,イワナイグンイワナイチョウ,イワナイグンイワナイチヨウ,Iwanai Gun Iwanai Cho
01,北海道,01403,古宇郡泊村,村,2,古宇郡 泊村,フルウグントマリムラ,フルウグントマリムラ,Furu Gun Tomari Mura
01,北海道,01404,古宇郡神恵内村,村,2,古宇郡 神恵内村,フルウグンカモエナイムラ,フルウグンカモエナイムラ,Furu Gun Kamoenai Mura
01,北海道,01405,積丹郡積丹町,町,2,積丹郡 積丹町,シャコタングンシャコタンチョウ,シヤコタングンシヤコタンチヨウ,Shakotan Gun Shakotan Cho
01,北海道,01406,古平郡古平町,町,2,古平郡 古平町,フルビラグンフルビラチョウ,フルビラグンフルビラチヨウ,Furubira Gun Furubira Cho
01,北海道,01407,余市郡仁木町,町,2,余市郡 仁木町,ヨイチグンニキチョウ,ヨイチグンニキチヨウ,Yoichi Gun Niki Cho
01,北海道,01408,余市郡余市町,町,2,余市郡 余市町,ヨイチグンヨイチチョウ,ヨイチグンヨイチチヨウ,Yoichi Gun Yoichi Cho
01,北海道,01409,余市郡赤井川村,村,2,余市郡 赤井川村,ヨイチグンアカイガワムラ,ヨイチグンアカイガワムラ,Yoichi Gun Akaigawa Mura
01,北海道,01423,空知郡南幌町,町,2,空知郡 南幌町,ソラチグンナンポロチョウ,ソラチグンナンポロチヨウ,Sorachi Gun Namporo Cho
01,北海道,01424,空知郡奈井江町,町,2,空知郡 奈井江町,ソラチグンナイエチョウ,ソラチグンナイエチヨウ,Sorachi Gun Naie Cho
01,北海道,01425,空知郡上砂川町,町,2,空知郡 上砂川町,ソラチグンカミスナガワチョウ,ソラチグンカミスナガワチヨウ,Sorachi Gun Kamisunagawa Cho
01,北海道,01427,夕張郡由仁町,町,2,夕張郡 由仁町,ユウバリグンユニチョウ,ユウバリグンユニチヨウ,Yubari Gun Yuni Cho
01,北海道,01428,夕張郡長沼町,町,2,夕張郡 長沼町,ユウバリグンナガヌマチョウ,ユウバリグンナガヌマチヨウ,Yubari Gun Naganuma Cho
01,北海道,01429,夕張郡栗山町,町,2,夕張郡 栗山町,ユウバリグンクリヤマチョウ,ユウバリグンクリヤマチヨウ,Yubari Gun Kuriyama Cho
01,北海道,01430,樺戸郡月形町,町,2,樺戸郡 月形町,カバトグンツキガタチョウ,カバトグンツキガタチヨウ,Kabato Gun Tsukigata Cho
01,北海道,01431,樺戸郡浦臼町,町,2,樺戸郡 浦臼町,カバトグンウラウスチョウ,カバトグンウラウスチヨウ,Kabato Gun Urausu Cho
01,北海道,01432,樺戸郡新十津川町,町,2,樺戸郡 新十津川町,カバトグンシントツカワチョウ,カバトグンシントツカワチヨウ,Kabato Gun Shintotsukawa Cho
01,北海道,01433,雨竜郡妹背牛町,町,2,雨竜郡 妹背牛町,ウリュウグンモセウシチョウ,ウリユウグンモセウシチヨウ,Uryu Gun Moseushi Cho
01,北海道,01434,雨竜郡秩父別町,町,2,雨竜郡 秩父別町,ウリュウグンチップベツチョウ,ウリユウグンチツプベツチヨウ,Uryu Gun Chippubetsu Cho
01,北海道,01436,雨竜郡雨竜町,町,2,雨竜郡 雨竜町,ウリュウグンウリュウチョウ,ウリユウグンウリユウチヨウ,Uryu Gun Uryu Cho
01,北海道,01437,雨竜郡北竜町,町,2,雨竜郡 北竜町,ウリュウグンホクリュウチョウ,ウリユウグンホクリユウチヨウ,Uryu Gun Hokuryu Cho
01,北海道,01438,雨竜郡沼田町,町,2,雨竜郡 沼田町,ウリュウグンヌマタチョウ,ウリユウグンヌマタチヨウ,Uryu Gun Numata Cho
01,北海道,01452,上川郡鷹栖町,町,2,上川郡 鷹栖町,カミカワグンタカスチョウ,カミカワグンタカスチヨウ,Kamikawa Gun Takasu Cho
01,北海道,01453,上川郡東神楽町,町,2,上川郡 東神楽町,カミカワグンヒガシカグラチョウ,カミカワグンヒガシカグラチヨウ,Kamikawa Gun Higashikagura Cho
01,北海道,01454,上川郡当麻町,町,2,上川郡 当麻町,カミカワグントウマチョウ,カミカワグントウマチヨウ,Kamikawa Gun Toma Cho
01,北海道,01455,上川郡比布町,町,2,上川郡 比布町,カミカワグンピップチョウ,カミカワグンピツプチヨウ,Kamikawa Gun Pippu Cho
01,北海道,01456,上川郡愛別町,町,2,上川郡 愛別町,カミカワグンアイベツチョウ,カミカワグンアイベツチヨウ,Kamikawa Gun Aibetsu Cho
01,北海道,01457,上川郡上川町,町,2,上川郡 上川町,カミカワグンカミカワチョウ,カミカワグンカミカワチヨウ,Kamikawa Gun Kamikawa Cho
01,北海道,01458,上川郡東川町,町,2,上川郡 東川町,カミカワグンヒガシカワチョウ,カミカワグンヒガシカワチヨウ,Kamikawa Gun Higashikawa Cho
01,北海道,01459,上川郡美瑛町,町,2,上川郡 美瑛町,カミカワグンビエイチョウ,カミカワグンビエイチヨウ,Kamikawa Gun Biei Cho
01,北海道,01460,空知郡上富良野町,町,2,空知郡 上富良野町,ソラチグンカミフラノチョウ,ソラチグンカミフラノチヨウ,Sorachi Gun Kamifurano Cho
01,北海道,01461,空知郡中富良野町,町,2,空知郡 中富良野町,ソラチグンナカフラノチョウ,ソラチグンナカフラノチヨウ,Sorachi Gun Nakafurano Cho
01,北海道,01462,空知郡南富良野町,町,2,空知郡 南富良野町,ソラチグンミナミフラノチョウ,ソラチグンミナミフラノチヨウ,Sorachi Gun Minamifurano Cho
01,北海道,01463,勇払郡占冠村,村,2,勇払郡 占冠村,ユウフツグンシムカップムラ,ユウフツグンシムカツプムラ,Yufutsu Gun Shimukappu Mura
01,北海道,01464,上川郡和寒町,町,2,上川郡 和寒町,カミカワグンワッサムチョウ,カミカワグンワツサムチヨウ,Kamikawa Gun Wassamu Cho
01,北海道,01465,上川郡剣淵町,町,2,上川郡 剣淵町,カミカワグンケンブチチョウ,カミカワグンケンブチチヨウ,Kamikawa Gun Kembuchi Cho
01,北海道,01468,上川郡下川町,町,2,上川郡 下川町,カミカワグンシモカワチョウ,カミカワグンシモカワチヨウ,Kamikawa Gun Shimokawa Cho
01,北海道,01469,中川郡美深町,町,2,中川郡 美深町,ナカガワグンビフカチョウ,ナカガワグンビフカチヨウ,Nakagawa Gun Bifuka Cho
01,北海道,01470,中川郡音威子府村,村,2,中川郡 音威子府村,ナカガワグンオトイネップムラ,ナカガワグンオトイネツプムラ,Nakagawa Gun Otoineppu Mura
01,北海道,01471,中川郡中川町,町,2,中川郡 中川町,ナカガワグンナカガワチョウ,ナカガワグンナカガワチヨウ,Nakagawa Gun Nakagawa Cho
01,北海道,01472,雨竜郡幌加内町,町,2,雨竜郡 幌加内町,ウリュウグンホロカナイチョウ,ウリユウグンホロカナイチヨウ,Uryu Gun Horokanai Cho
01,北海道,01481,増毛郡増毛町,町,2,増毛郡 増毛町,マシケグンマシケチョウ,マシケグンマシケチヨウ,Mashike Gun Mashike Cho
01,北海道,01482,留萌郡小平町,町,2,留萌郡 小平町,ルモイグンオビラチョウ,ルモイグンオビラチヨウ,Rumoi Gun Obira Cho
01,北海道,01483,苫前郡苫前町,町,2,苫前郡 苫前町,トママエグントママエチョウ,トママエグントママエチヨウ,Tomamae Gun Tomamae Cho
01,北海道,01484,苫前郡羽幌町,町,2,苫前郡 羽幌町,トママエグンハボロチョウ,トママエグンハボロチヨウ,Tomamae Gun Haboro Cho
01,北海道,01485,苫前郡初山別村,村,2,苫前郡 初山別村,トママエグンショサンベツムラ,トママエグンシヨサンベツムラ,Tomamae Gun Shosambetsu Mura
01,北海道,01486,天塩郡遠別町,町,2,天塩郡 遠別町,テシオグンエンベツチョウ,テシオグンエンベツチヨウ,Teshio Gun Embetsu Cho
01,北海道,01487,天塩郡天塩町,町,2,天塩郡 天塩町,テシオグンテシオチョウ,テシオグンテシオチヨウ,Teshio Gun Teshio Cho
01,北海道,01511,宗谷郡猿払村,村,2,宗谷郡 猿払村,ソウヤグンサルフツムラ,ソウヤグンサルフツムラ,Soya Gun Sarufutsu Mura
01,北海道,01512,枝幸郡浜頓別町,町,2,枝幸郡 浜頓別町,エサシグンハマトンベツチョウ,エサシグンハマトンベツチヨウ,Esashi Gun Hamatombetsu Cho
01,北海道,01513,枝幸郡中頓別町,町,2,枝幸郡 中頓別町,エサシグンナカトンベツチョウ,エサシグンナカトンベツチヨウ,Esashi Gun Nakatombetsu Cho
01,北海道,01514,枝幸郡枝幸町,町,2,枝幸郡 枝幸町,エサシグンエサシチョウ,エサシグンエサシチヨウ,Esashi Gun Esashi Cho
01,北海道,01516,天塩郡豊富町,町,2,天塩郡 豊富町,テシオグントヨトミチョウ,テシオグントヨトミチヨウ,Teshio Gun Toyotomi Cho
01,北海道,01517,礼文郡礼文町,町,2,礼文郡 礼文町,レブングンレブンチョウ,レブングンレブンチヨウ,Rebun Gun Rebun Cho
01,北海道,01518,利尻郡利尻町,町,2,利尻郡 利尻町,リシリグンリシリチョウ,リシリグンリシリチヨウ,Rishiri Gun Rishiri Cho
01,北海道,01519,利尻郡利尻富士町,町,2,利尻郡 利尻富士町,リシリグンリシリフジチョウ,リシリグンリシリフジチヨウ,Rishiri Gun Rishirifuji Cho
01,北海道,01520,天塩郡幌延町,町,2,天塩郡 幌延町,テシオグンホロノベチョウ,テシオグンホロノベチヨウ,Teshio Gun Horonobe Cho
01,北海道,01543,網走郡美幌町,町,2,網走郡 美幌町,アバシリグンビホロチョウ,アバシリグンビホロチヨウ,Abashiri Gun Bihoro Cho
01,北海道,01544,網走郡津別町,町,2,網走郡 津別町,アバシリグンツベツチョウ,アバシリグンツベツチヨウ,Abashiri Gun Tsubetsu Cho
01,北海道,01545,斜里郡斜里町,町,2,斜里郡 斜里町,シャリグンシャリチョウ,シヤリグンシヤリチヨウ,Shari Gun Shari Cho
01,北海道,01546,斜里郡清里町,町,2,斜里郡 清里町,シャリグンキヨサトチョウ,シヤリグンキヨサトチヨウ,Shari Gun Kiyosato Cho
01,北海道,01547,斜里郡小清水町,町,2,斜里郡 小清水町,シャリグンコシミズチョウ,シヤリグンコシミズチヨウ,Shari Gun Koshimizu Cho
01,北海道,01549,常呂郡訓子府町,町,2,常呂郡 訓子府町,トコログンクンネップチョウ,トコログンクンネツプチヨウ,Tokoro Gun Kunneppu Cho
01,北海道,01550,常呂郡置戸町,町,2,常呂郡 置戸町,トコログンオケトチョウ,トコログンオケトチヨウ,Tokoro Gun Oketo Cho
01,北海道,01552,常呂郡佐呂間町,町,2,常呂郡 佐呂間町,トコログンサロマチョウ,トコログンサロマチヨウ,Tokoro Gun Saroma Cho
01,北海道,01555,紋別郡遠軽町,町,2,紋別郡 遠軽町,モンベツグンエンガルチョウ,モンベツグンエンガルチヨウ,Mombetsu Gun Engaru Cho
01,北海道,01559,紋別郡湧別町,町,2,紋別郡 湧別町,モンベツグンユウベツチョウ,モンベツグンユウベツチヨウ,Mombetsu Gun Yubetsu Cho
01,北海道,01560,紋別郡滝上町,町,2,紋別郡 滝上町,モンベツグンタキノウエチョウ,モンベツグンタキノウエチヨウ,Mombetsu Gun Takinoe Cho
01,北海道,01561,紋別郡興部町,町,2,紋別郡 興部町,モンベツグンオコッペチョウ,モンベツグンオコツペチヨウ,Mombetsu Gun Okoppe Cho
01,北海道,01562,紋別郡西興部村,村,2,紋別郡 西興部村,モンベツグンニシオコッペムラ,モンベツグンニシオコツペムラ,Mombetsu Gun Nishiokoppe Mura
01,北海道,01563,紋別郡雄武町,町,2,紋別郡 雄武町,モンベツグンオウムチョウ,モンベツグンオウムチヨウ,Mombetsu Gun Omu Cho
01,北海道,01564,網走郡大空町,町,2,網走郡 大空町,アバシリグンオオゾラチョウ,アバシリグンオオゾラチヨウ,Abashiri Gun Ozora Cho
01,北海道,01571,虻田郡豊浦町,町,2,虻田郡 豊浦町,アブタグントヨウラチョウ,アブタグントヨウラチヨウ,Abuta Gun Toyora Cho
01,北海道,01575,有珠郡壮瞥町,町,2,有珠郡 壮瞥町,ウスグンソウベツチョウ,ウスグンソウベツチヨウ,Usu Gun Sobetsu Cho
01,北海道,01578,白老郡白老町,町,2,白老郡 白老町,シラオイグンシラオイチョウ,シラオイグンシラオイチヨウ,Shiraoi Gun Shiraoi Cho
01,北海道,01581,勇払郡厚真町,町,2,勇払郡 厚真町,ユウフツグンアツマチョウ,ユウフツグンアツマチヨウ,Yufutsu Gun Atsuma Cho
01,北海道,01584,虻田郡洞爺湖町,町,2,虻田郡 洞爺湖町,アブタグントウヤコチョウ,アブタグントウヤコチヨウ,Abuta Gun Toyako Cho
01,北海道,01585,勇払郡安平町,町,2,勇払郡 安平町,ユウフツグンアビラチョウ,ユウフツグンアビラチヨウ,Yufutsu Gun Abira Cho
01,北海道,01586,勇払郡むかわ町,町,2,勇払郡 むかわ町,ユウフツグンムカワチョウ,ユウフツグンムカワチヨウ,Yufutsu Gun Mukawa Cho
01,北海道,01601,沙流郡日高町,町,2,沙流郡 日高町,サルグンヒダカチョウ,サルグンヒダカチヨウ,Saru Gun Hidaka Cho
01,北海道,01602,沙流郡平取町,町,2,沙流郡 平取町,サルグンビラトリチョウ,サルグンビラトリチヨウ,Saru Gun Biratori Cho
01,北海道,01604,新冠郡新冠町,町,2,新冠郡 新冠町,ニイカップグンニイカップチョウ,ニイカツプグンニイカツプチヨウ,Niikappu Gun Niikappu Cho
01,北海道,01607,浦河郡浦河町,町,2,浦河郡 浦河町,ウラカワグンウラカワチョウ,ウラカワグンウラカワチヨウ,Urakawa Gun Urakawa Cho
01,北海道,01608,様似郡様似町,町,2,様似郡 様似町,サマニグンサマニチョウ,サマニグンサマニチヨウ,Samani Gun Samani Cho
01,北海道,01609,幌泉郡えりも町,町,2,幌泉郡 えりも町,ホロイズミグンエリモチョウ,ホロイズミグンエリモチヨウ,Horoizumi Gun Erimo Cho
01,北海道,01610,日高郡新ひだか町,町,2,日高郡 新ひだか町,ヒダカグンシンヒダカチョウ,ヒダカグンシンヒダカチヨウ,Hidaka Gun Shinhidaka Cho
01,北海道,01631,河東郡音更町,町,2,河東郡 音更町,カトウグンオトフケチョウ,カトウグンオトフケチヨウ,Kato Gun Otofuke Cho
01,北海道,01632,河東郡士幌町,町,2,河東郡 士幌町,カトウグンシホロチョウ,カトウグンシホロチヨウ,Kato Gun Shihoro Cho
01,北海道,01633,河東郡上士幌町,町,2,河東郡 上士幌町,カトウグンカミシホロチョウ,カトウグンカミシホロチヨウ,Kato Gun Kamishihoro Cho
01,北海道,01634,河東郡鹿追町,町,2,河東郡 鹿追町,カトウグンシカオイチョウ,カトウグンシカオイチヨウ,Kato Gun Shikaoi Cho
01,北海道,01635,上川郡新得町,町,2,上川郡 新得町,カミカワグンシントクチョウ,カミカワグンシントクチヨウ,Kamikawa Gun Shintoku Cho
01,北海道,01636,上川郡清水町,町,2,上川郡 清水町,カミカワグンシミズチョウ,カミカワグンシミズチヨウ,Kamikawa Gun Shimizu Cho
01,北海道,01637,河西郡芽室町,町,2,河西郡 芽室町,カサイグンメムロチョウ,カサイグンメムロチヨウ,Kasai Gun Memuro Cho
01,北海道,01638,河西郡中札内村,村,2,河西郡 中札内村,カサイグンナカサツナイムラ,カサイグンナカサツナイムラ,Kasai Gun Nakasatsunai Mura
01,北海道,01639,河西郡更別村,村,2,河西郡 更別村,カサイグンサラベツムラ,カサイグンサラベツムラ,Kasai Gun Sarabetsu Mura
01,北海道,01641,広尾郡大樹町,町,2,広尾郡 大樹町,ヒロオグンタイキチョウ,ヒロオグンタイキチヨウ,Hiro Gun Taiki Cho
01,北海道,01642,広尾郡広尾町,町,2,広尾郡 広尾町,ヒロオグンヒロオチョウ,ヒロオグンヒロオチヨウ,Hiro Gun Hiro Cho
01,北海道,01643,中川郡幕別町,町,2,中川郡 幕別町,ナカガワグンマクベツチョウ,ナカガワグンマクベツチヨウ,Nakagawa Gun Makubetsu Cho
01,北海道,01644,中川郡池田町,町,2,中川郡 池田町,ナカガワグンイケダチョウ,ナカガワグンイケダチヨウ,Nakagawa Gun Ikeda Cho
01,北海道,01645,中川郡豊頃町,町,2,中川郡 豊頃町,ナカガワグントヨコロチョウ,ナカガワグントヨコロチヨウ,Nakagawa Gun Toyokoro Cho
01,北海道,01646,中川郡本別町,町,2,中川郡 本別町,ナカガワグンホンベツチョウ,ナカガワグンホンベツチヨウ,Nakagawa Gun Hombetsu Cho
01,北海道,01647,足寄郡足寄町,町,2,足寄郡 足寄町,アショログンアショロチョウ,アシヨログンアシヨロチヨウ,Ashoro Gun Ashoro Cho
01,北海道,01648,足寄郡陸別町,町,2,足寄郡 陸別町,アショログンリクベツチョウ,アシヨログンリクベツチヨウ,Ashoro Gun Rikubetsu Cho
01,北海道,01649,十勝郡浦幌町,町,2,十勝郡 浦幌町,トカチグンウラホロチョウ,トカチグンウラホロチヨウ,Tokachi Gun Urahoro Cho
01,北海道,01661,釧路郡釧路町,町,2,釧路郡 釧路町,クシログンクシロチョウ,クシログンクシロチヨウ,Kushiro Gun Kushiro Cho
01,北海道,01662,厚岸郡厚岸町,町,2,厚岸郡 厚岸町,アッケシグンアッケシチョウ,アツケシグンアツケシチヨウ,Akkeshi Gun Akkeshi Cho
01,北海道,01663,厚岸郡浜中町,町,2,厚岸郡 浜中町,アッケシグンハマナカチョウ,アツケシグンハマナカチヨウ,Akkeshi Gun Hamanaka Cho
01,北海道,01664,川上郡標茶町,町,2,川上郡 標茶町,カワカミグンシベチャチョウ,カワカミグンシベチヤチヨウ,Kawakami Gun Shibecha Cho
01,北海道,01665,川上郡弟子屈町,町,2,川上郡 弟子屈町,カワカミグンテシカガチョウ,カワカミグンテシカガチヨウ,Kawakami Gun Teshikaga Cho
01,北海道,01667,阿寒郡鶴居村,村,2,阿寒郡 鶴居村,アカングンツルイムラ,アカングンツルイムラ,Akan Gun Tsurui Mura
01,北海道,01668,白糠郡白糠町,町,2,白糠郡 白糠町,シラヌカグンシラヌカチョウ,シラヌカグンシラヌカチヨウ,Shiranuka Gun Shiranuka Cho
01,北海道,01691,野付郡別海町,町,2,野付郡 別海町,ノツケグンベツカイチョウ,ノツケグンベツカイチヨウ,Notsuke Gun Betsukai Cho
01,北海道,01692,標津郡中標津町,町,2,標津郡 中標津町,シベツグンナカシベツチョウ,シベツグンナカシベツチヨウ,Shibetsu Gun Nakashibetsu Cho
01,北海道,01693,標津郡標津町,町,2,標津郡 標津町,シベツグンシベツチョウ,シベツグンシベツチヨウ,Shibetsu Gun Shibetsu Cho
